test_season,variant,injury_bucket,position,n_players,mae,rmse,mean_bias,spearman,top12_hit,top24_hit,top36_hit,cov_50,cov_80
2021,v1_no_reg,healthy,QB,29,75.52963932503093,93.43850707547384,-17.900953141210216,0.36531592837758264,0.5,0.8333333333333334,NaN,0.41379310344827586,0.7931034482758621
2021,v1_no_reg,healthy,RB,80,53.248389914004676,67.26780326483939,-7.454775795338859,0.6218625285065088,0.5,0.75,0.75,0.55,0.9
2021,v1_no_reg,healthy,TE,67,31.593687022024564,42.503787735063106,-11.681796095415667,0.7161599939354236,0.5833333333333334,0.75,0.7222222222222222,0.6567164179104478,0.8955223880597015
2021,v1_no_reg,healthy,WR,131,46.57309984637614,62.86486331610283,-13.07065804013534,0.7379806890352282,0.4166666666666667,0.625,0.6944444444444444,0.5419847328244275,0.8320610687022901
2021,v1_no_reg,healthy,ALL,307,47.77877473582147,63.91004519883751,-11.76041122596998,0.7419273931705349,0.4166666666666667,0.4166666666666667,0.5277777777777778,0.5570032573289903,0.8599348534201955
2021,v1_no_reg,injured,QB,35,50.82366441710386,72.44896609593648,36.44076433235536,0.25029764050455466,0.5,0.7083333333333334,NaN,0.6,0.9142857142857143
2021,v1_no_reg,injured,RB,43,38.70308137374997,57.291722467306265,34.82741852333333,0.46368797917563936,0.6666666666666666,0.7083333333333334,0.8333333333333334,0.7209302325581395,0.8837209302325582
2021,v1_no_reg,injured,TE,30,16.728035797348344,23.820048235155607,13.797328321387337,0.5918075674148475,0.6666666666666666,0.875,NaN,0.8333333333333334,1.0
2021,v1_no_reg,injured,WR,56,41.04318307655142,60.645993199736175,36.39296545122042,0.4641930184324953,0.5,0.625,0.7222222222222222,0.6071428571428571,0.8571428571428571
2021,v1_no_reg,injured,ALL,164,38.06902487730009,57.796785053722296,31.85933940881545,0.43455481039236554,0.3333333333333333,0.4166666666666667,0.5277777777777778,0.676829268292683,0.9024390243902439
2021,v1_no_reg,all,QB,64,62.01855929725832,82.62317770525101,11.81717360214596,0.7339537763179594,0.5,0.7916666666666666,0.8055555555555556,0.515625,0.859375
2021,v1_no_reg,all,RB,123,48.16344465196441,63.95738363947235,7.326804332327027,0.6873620426400937,0.5,0.625,0.6111111111111112,0.6097560975609756,0.8943089430894309
2021,v1_no_reg,all,TE,97,26.996062931918516,37.726930282738245,-3.801654523208552,0.7635978656090072,0.5833333333333334,0.7083333333333334,0.6666666666666666,0.711340206185567,0.9278350515463918
2021,v1_no_reg,all,WR,187,44.917081990171944,62.208690939577465,1.741977871714513,0.6956482353955303,0.4166666666666667,0.5833333333333334,0.6111111111111112,0.5614973262032086,0.839572192513369
2021,v1_no_reg,all,ALL,471,44.39788518848069,61.850041781331946,3.4277822010041414,0.7140629692018537,0.4166666666666667,0.375,0.5,0.5987261146496815,0.8747346072186837
2022,v1_no_reg,healthy,QB,33,84.62091724654276,101.1593606827505,-19.03895114870078,0.29745989304812837,0.5,0.75,NaN,0.3333333333333333,0.7575757575757576
2022,v1_no_reg,healthy,RB,75,52.45596484732847,67.65317628256264,-8.42914589237147,0.7502756065311142,0.4166666666666667,0.7083333333333334,0.7222222222222222,0.5066666666666667,0.76
2022,v1_no_reg,healthy,TE,68,32.60494390286514,43.03140394147111,-6.015890156358447,0.7271391216383868,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.45588235294117646,0.8088235294117647
2022,v1_no_reg,healthy,WR,128,42.72518408420484,52.256498204399506,-4.625778910373155,0.7585264663805437,0.6666666666666666,0.7916666666666666,0.7777777777777778,0.546875,0.8671875
2022,v1_no_reg,healthy,ALL,304,47.41002427914011,61.67663441224945,-7.439643292747118,0.7716947603823344,0.25,0.375,0.5277777777777778,0.4934210526315789,0.8157894736842105
2022,v1_no_reg,injured,QB,34,28.505072597380096,40.108819796812696,18.561621874348052,0.41359816653934295,0.5833333333333334,0.7083333333333334,NaN,0.8823529411764706,0.9705882352941176
2022,v1_no_reg,injured,RB,45,37.324999987148196,57.97688760610622,36.58281723784504,0.5298132387559185,0.4166666666666667,0.6666666666666666,0.8888888888888888,0.6888888888888889,0.8666666666666667
