test_season,variant,injury_bucket,position,n_players,mae,rmse,mean_bias,spearman,top12_hit,top24_hit,top36_hit,cov_50,cov_80
2021,reg_0_5x,injured,WR,56,41.269706180850754,60.41445813153511,36.83733282893151,0.4522486118884329,0.5,0.625,0.7222222222222222,0.6071428571428571,0.8571428571428571
2021,reg_0_5x,injured,ALL,164,38.34647721927592,57.71725082528279,32.67953866506397,0.4320244807594669,0.3333333333333333,0.4166666666666667,0.5277777777777778,0.676829268292683,0.9024390243902439
2021,reg_0_5x,all,QB,64,62.29201060412179,82.49208140081015,12.512575661071034,0.7301532795037856,0.5,0.7916666666666666,0.8055555555555556,0.515625,0.859375
2021,reg_0_5x,all,RB,123,48.075544649300056,63.76687247762126,7.638271027004579,0.6875297296719642,0.5,0.625,0.6111111111111112,0.6178861788617886,0.9024390243902439
2021,reg_0_5x,all,TE,97,26.92805444529443,37.63004035121803,-3.5758906341565266,0.762551659974436,0.5833333333333334,0.7083333333333334,0.6944444444444444,0.711340206185567,0.9278350515463918
2021,reg_0_5x,all,WR,187,45.04886470342496,62.34549837082959,1.8403559323931982,0.6931423072430876,0.4166666666666667,0.5833333333333334,0.6111111111111112,0.5614973262032086,0.8342245989304813
2021,reg_0_5x,all,ALL,471,44.45040265660664,61.8174214114851,3.689166340710095,0.7121142166971379,0.4166666666666667,0.4166666666666667,0.5,0.6008492569002123,0.8747346072186837
2022,no_reg,healthy,QB,33,84.62091724654276,101.1593606827505,-19.03895114870078,0.29745989304812837,0.5,0.75,NaN,0.3333333333333333,0.7575757575757576
2022,no_reg,healthy,RB,75,52.49601655590731,67.64166767092333,-8.490309837180009,0.7497635118504847,0.4166666666666667,0.7083333333333334,0.7222222222222222,0.5066666666666667,0.76
2022,no_reg,healthy,TE,68,32.60494390286514,43.03140394147111,-6.015890156358447,0.7271391216383868,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.45588235294117646,0.8088235294117647
2022,no_reg,healthy,WR,128,42.61768871077179,52.180952973524526,-4.910762015518933,0.7568612303290415,0.6666666666666666,0.7916666666666666,0.7777777777777778,0.5546875,0.8671875
2022,no_reg,healthy,ALL,304,47.3746442473769,61.64658214199137,-7.574725968139553,0.7711010394510327,0.25,0.375,0.5277777777777778,0.4967105263157895,0.8157894736842105
2022,no_reg,injured,QB,34,28.63782662349579,40.18769683954389,18.694375900463744,0.41634835752482807,0.5833333333333334,0.7083333333333334,NaN,0.8823529411764706,0.9705882352941176
2022,no_reg,injured,RB,45,37.18872707798385,57.78119389489607,36.44696602720304,0.5298132387559185,0.4166666666666667,0.6666666666666666,0.8888888888888888,0.6888888888888889,0.8666666666666667
2022,no_reg,injured,TE,31,13.794990750441853,19.298181373474907,12.476938986022121,0.6193675518950607,0.6666666666666666,0.875,NaN,0.7741935483870968,0.967741935483871
2022,no_reg,injured,WR,59,30.270250930874923,44.94096139661,27.585038202674983,0.3099517980713016,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.7288135593220338,0.9322033898305084
2022,no_reg,injured,ALL,169,28.761942851440523,44.57945797407521,25.384761031742098,0.41766691316917137,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.757396449704142,0.9289940828402367
2022,no_reg,all,QB,67,56.211587676638324,76.54945427148773,0.10930436878569731,0.7711309761353661,0.5,0.7083333333333334,0.8888888888888888,0.6119402985074627,0.8656716417910447
2022,no_reg,all,RB,120,46.75578300168601,64.1219298780426,8.361168611963638,0.744700800735484,0.4166666666666667,0.6666666666666666,0.6388888888888888,0.575,0.8
2022,no_reg,all,TE,99,26.71495857230835,37.262477572039145,-0.2252062834918043,0.7583467952668552,0.5833333333333334,0.8333333333333334,0.8055555555555556,0.5555555555555556,0.8585858585858586
2022,no_reg,all,WR,187,38.721973047595775,50.00998552036263,5.341923614820323,0.7526019731057998,0.6666666666666666,0.7916666666666666,0.7777777777777778,0.6096256684491979,0.8877005347593583
2022,no_reg,all,ALL,473,40.72444015453705,56.14745716827782,4.201496659725136,0.7638325758425272,0.25,0.375,0.5277777777777778,0.5898520084566596,0.8562367864693446
2022,reg_1x,healthy,QB,33,84.11299105334314,100.59142180557149,-18.58600258068464,0.2897727272727273,0.5,0.75,NaN,0.30303030303030304,0.7575757575757576
2022,reg_1x,healthy,RB,75,52.14221683354512,67.3629615513976,-8.523412896805944,0.7489526952728214,0.4166666666666667,0.7083333333333334,0.7222222222222222,0.5066666666666667,0.7733333333333333
2022,reg_1x,healthy,TE,68,32.070274807605415,42.681155000467896,-5.688099372547653,0.7269222327528087,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.47058823529411764,0.7941176470588235
2022,reg_1x,healthy,WR,128,42.4778733299344,51.696992091746004,-4.813946834522626,0.755303260079548,0.6666666666666666,0.7916666666666666,0.7777777777777778,0.5625,0.8671875
2022,reg_1x,healthy,ALL,304,47.05375473824006,61.24293700362488,-7.419638172944655,0.7702859588525732,0.25,0.375,0.5,0.5,0.8157894736842105
2022,reg_1x,injured,QB,34,28.52375015250389,40.5073950014614,21.761203177795863,0.42337662337662335,0.6666666666666666,0.7083333333333334,NaN,0.8823529411764706,0.9705882352941176
2022,reg_1x,injured,RB,45,38.45658043097799,57.78773327428417,37.95660862863795,0.526583072188911,0.4166666666666667,0.6666666666666666,0.8888888888888888,0.6888888888888889,0.8666666666666667
2022,reg_1x,injured,TE,31,14.898969425900058,19.748485278018535,13.83441323077357,0.6105046575775185,0.6666666666666666,0.875,NaN,0.7741935483870968,0.967741935483871
2022,reg_1x,injured,WR,59,30.741491996162218,45.123641281889746,29.050104596204367,0.31886647241820837,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.711864406779661,0.9152542372881356
2022,reg_1x,injured,ALL,169,29.443607719263994,44.740235316993,27.16420874357281,0.43659335607633687,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.7514792899408284,0.9230769230769231
2022,reg_1x,all,QB,67,55.90352552157396,76.26581503148732,1.8886988489920342,0.769335142469471,0.5,0.7083333333333334,0.8888888888888888,0.5970149253731343,0.8656716417910447
2022,reg_1x,all,RB,120,47.010103182582455,63.94050877164529,8.90659517523552,0.7458675970471983,0.4166666666666667,0.6666666666666666,0.6388888888888888,0.575,0.8083333333333333
2022,reg_1x,all,TE,99,26.693401405253226,37.059110612817236,0.4250106345529322,0.7579657690236768,0.5833333333333334,0.8333333333333334,0.8055555555555556,0.5656565656565656,0.8484848484848485
2022,reg_1x,all,WR,187,38.774950877033014,49.71698232764092,5.8704330286479225,0.7522553220634927,0.6666666666666666,0.7916666666666666,0.7777777777777778,0.6096256684491979,0.8823529411764706
2022,reg_1x,all,ALL,473,40.76175717754882,55.90874042568123,4.9369582940563,0.7648804205311253,0.25,0.375,0.5,0.5898520084566596,0.854122621564482
2022,reg_2x,healthy,QB,33,83.60444760344525,100.02894993092943,-18.189497521607883,0.2911096256684492,0.5,0.75,NaN,0.30303030303030304,0.7575757575757576
2022,reg_2x,healthy,RB,75,51.97353456011864,67.19590219634968,-8.610804434755881,0.7481276538429185,0.4166666666666667,0.7083333333333334,0.7222222222222222,0.5066666666666667,0.7733333333333333
2022,reg_2x,healthy,TE,68,31.83713888700728,42.460925334538466,-5.510698247743806,0.725586189159554,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.5147058823529411,0.8088235294117647
2022,reg_2x,healthy,WR,128,42.386143317795124,51.33753390166533,-4.778570982592169,0.7551687830236206,0.6666666666666666,0.7916666666666666,0.7777777777777778,0.5703125,0.875
2022,reg_2x,healthy,ALL,304,46.866163328673885,60.93532136206464,-7.343579991572788,0.7699940115577092,0.25,0.375,0.5,0.5131578947368421,0.8223684210526315
2022,reg_2x,injured,QB,34,29.143264014673004,41.165044994348705,24.049444556351215,0.44415584415584414,0.6666666666666666,0.7083333333333334,NaN,0.8529411764705882,0.9705882352941176
2022,reg_2x,injured,RB,45,39.54879126380546,57.86728833979839,39.15996294648279,0.5166948071878673,0.4166666666666667,0.6666666666666666,0.8611111111111112,0.6666666666666666,0.8666666666666667
2022,reg_2x,injured,TE,31,15.676051633758785,20.2002219545406,14.739109916898377,0.5988154518395544,0.6666666666666666,0.8333333333333334,NaN,0.7741935483870968,0.967741935483871
2022,reg_2x,injured,WR,59,31.42130173875196,45.34632005372205,30.199773740039543,0.32710493129550855,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.711864406779661,0.9152542372881356
2022,reg_2x,injured,ALL,169,30.23894074913028,45.00319929916265,28.512298849667754,0.4462027874568413,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.7396449704142012,0.9230769230769231
2022,reg_2x,all,QB,67,55.96742906585934,76.07990387179984,3.245189503028078,0.7692154202250779,0.5,0.7083333333333334,0.8888888888888888,0.582089552238806,0.8656716417910447
2022,reg_2x,all,RB,120,47.314255824001194,63.85757153551865,9.303233333208622,0.7455481171047051,0.4166666666666667,0.6666666666666666,0.6388888888888888,0.5666666666666667,0.8083333333333333
2022,reg_2x,all,TE,99,26.776596413767848,36.9614555218985,0.8301507735077864,0.7590176484735827,0.5833333333333334,0.8333333333333334,0.8055555555555556,0.5959595959595959,0.8585858585858586
2022,reg_2x,all,WR,187,38.92664784633231,49.52558142803897,6.257377352355806,0.7542871671803333,0.6666666666666666,0.7916666666666666,0.7777777777777778,0.6149732620320856,0.8877005347593583
2022,reg_2x,all,ALL,473,40.92535864380523,55.76794515795397,5.467505683204488,0.7652711126812811,0.25,0.375,0.5,0.5940803382663847,0.8583509513742071
2022,reg_0_5x,healthy,QB,33,84.37504085547731,100.88576167202449,-18.809670565383573,0.29745989304812837,0.5,0.75,NaN,0.30303030303030304,0.7575757575757576
2022,reg_0_5x,healthy,RB,75,52.27495334839618,67.4835837085086,-8.49647191047082,0.7482130029563566,0.4166666666666667,0.7083333333333334,0.7222222222222222,0.5066666666666667,0.76
2022,reg_0_5x,healthy,TE,68,32.27442522651002,42.83010866797978,-5.8218422926342175,0.7270749234491807,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.47058823529411764,0.7941176470588235
2022,reg_0_5x,healthy,WR,128,42.54186840765075,51.919422022887,-4.8511752120493465,0.7560815102755538,0.6666666666666666,0.7916666666666666,0.7777777777777778,0.5625,0.8671875
2022,reg_0_5x,healthy,ALL,304,47.18755895046856,61.4304561994342,-7.482862582185568,0.7709328559675285,0.25,0.375,0.5277777777777778,0.5,0.8125
2022,reg_0_5x,injured,QB,34,28.452355369263103,40.26735520385514,20.36402073800545,0.4157372039724981,0.6666666666666666,0.7083333333333334,NaN,0.8823529411764706,0.9705882352941176
2022,reg_0_5x,injured,RB,45,37.838883341477036,57.77248883288122,37.25336476436383,0.5306702217226756,0.4166666666666667,0.6666666666666666,0.8888888888888888,0.6888888888888889,0.8666666666666667
2022,reg_0_5x,injured,TE,31,14.412848217060995,19.513159527774167,13.254533670990023,0.6139909119204199,0.6666666666666666,0.875,NaN,0.7741935483870968,0.967741935483871
2022,reg_0_5x,injured,WR,59,30.382435931609745,45.02382658162502,28.374595491698283,0.322091491907543,0.4166666666666667,0.5833333333333334,0.6666666666666666,0.711864406779661,0.9152542372881356
2022,reg_0_5x,injured,ALL,169,29.050247619025313,44.63723438986684,26.3536674396417,0.42998033370328353,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.7514792899408284,0.9230769230769231
2022,reg_0_5x,all,QB,67,55.996364638592496,76.39269661140118,1.0695160661869734,0.7692154202250779,0.5,0.7083333333333334,0.8888888888888888,0.5970149253731343,0.8656716417910447
2022,reg_0_5x,all,RB,120,46.86142709580151,64.01479491937059,8.659716842592177,0.7446035677095078,0.4166666666666667,0.6666666666666666,0.6388888888888888,0.575,0.8
2022,reg_0_5x,all,TE,99,26.681406162945166,37.138031286544084,0.15156836264205825,0.7564003249011698,0.5833333333333334,0.8333333333333334,0.8055555555555556,0.5656565656565656,0.8484848484848485
2022,reg_0_5x,all,WR,187,38.7054699259052,49.846916976278735,5.631821961860334,0.7533354854340987,0.6666666666666666,0.7916666666666666,0.7777777777777778,0.6096256684491979,0.8823529411764706
2022,reg_0_5x,all,ALL,473,40.70720881301843,56.01145050063589,4.60672214020092,0.7646614287918072,0.25,0.375,0.5,0.5898520084566596,0.8520084566596194
2023,no_reg,healthy,QB,31,99.09846757995498,120.97825392093871,-37.532655368741246,0.2725806451612903,0.5833333333333334,0.7916666666666666,NaN,0.2903225806451613,0.5483870967741935
2023,no_reg,healthy,RB,79,55.830959786381754,76.80247247961807,-10.595483018107018,0.608292406854052,0.3333333333333333,0.5833333333333334,0.7222222222222222,0.5063291139240507,0.7468354430379747
2023,no_reg,healthy,TE,70,33.87905742269202,45.2532691489182,-2.338657142931853,0.6902753964033791,0.5833333333333334,0.75,0.6944444444444444,0.4857142857142857,0.7714285714285715
2023,no_reg,healthy,WR,133,40.71264770907669,51.53347603450435,5.1900697458245775,0.7797211046201686,0.5833333333333334,0.6666666666666666,0.8611111111111112,0.42105263157894735,0.8120300751879699
2023,no_reg,healthy,ALL,313,48.78279387539427,67.26650328194478,-4.709208302466436,0.7063317832069066,0.16666666666666666,0.4166666666666667,0.4444444444444444,0.4440894568690096,0.7603833865814696
2023,no_reg,injured,QB,32,52.75982413361807,77.73616427472898,46.19698732724244,0.4662756598240469,0.5,0.7916666666666666,NaN,0.625,0.75
2023,no_reg,injured,RB,38,44.94793044760892,68.7445189486932,41.606251869985705,0.4018901056414818,0.5833333333333334,0.75,0.9166666666666666,0.6578947368421053,0.8157894736842105
2023,no_reg,injured,TE,26,18.159150866416393,27.721770773801033,17.829361218697958,0.24325282025034406,0.5833333333333334,0.9583333333333334,NaN,0.7692307692307693,0.8846153846153846
2023,no_reg,injured,WR,33,28.044068343853073,44.471605437702685,26.33648022854605,0.5639921532072371,0.75,0.7916666666666666,NaN,0.696969696969697,0.8484848484848485
2023,no_reg,injured,ALL,129,37.16223183844105,59.59811725915065,34.04657678108048,0.48928708812105454,0.3333333333333333,0.375,0.5833333333333334,0.6821705426356589,0.8217054263565892
2023,no_reg,all,QB,63,75.56137884530764,101.34657143567313,4.996686953028244,0.6144873271889402,0.5833333333333334,0.7083333333333334,0.75,0.4603174603174603,0.6507936507936508
2023,no_reg,all,RB,117,52.296300684899975,74.28126842761102,6.358926603666691,0.6168885829104616,0.3333333333333333,0.5416666666666666,0.6944444444444444,0.5555555555555556,0.7692307692307693
2023,no_reg,all,TE,96,29.62158273036738,41.24760053024103,3.123514496676222,0.743104282399308,0.5833333333333334,0.75,0.6944444444444444,0.5625,0.8020833333333334
2023,no_reg,all,WR,166,38.19419518466477,50.20877311492906,9.393874239377642,0.8050612848276149,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.4759036144578313,0.8192771084337349
2023,no_reg,all,ALL,442,45.39127237592149,65.12182459565419,6.601869244541601,0.7112073439330145,0.16666666666666666,0.4166666666666667,0.4444444444444444,0.5135746606334841,0.7782805429864253
2023,reg_1x,healthy,QB,31,98.6428025832631,120.36642339049084,-36.938730711203505,0.2745967741935484,0.5833333333333334,0.7916666666666666,NaN,0.2903225806451613,0.5483870967741935
2023,reg_1x,healthy,RB,79,55.14067040211589,76.12024157895156,-10.197744047155247,0.6093269798492816,0.3333333333333333,0.5833333333333334,0.75,0.5063291139240507,0.7468354430379747
2023,reg_1x,healthy,TE,70,33.375846753251444,44.7822326200428,-2.0433044539527794,0.6914126746342982,0.5833333333333334,0.75,0.6944444444444444,0.5,0.7714285714285715
2023,reg_1x,healthy,WR,133,40.425527657126864,51.293662794826076,5.331294855158867,0.779963400565539,0.5833333333333334,0.6666666666666666,0.8611111111111112,0.41353383458646614,0.8120300751879699
2023,reg_1x,healthy,ALL,313,48.328895504708576,66.81214519923768,-4.423934593652201,0.7075134324813122,0.16666666666666666,0.4166666666666667,0.4444444444444444,0.4440894568690096,0.7603833865814696
2023,reg_1x,injured,QB,32,54.03307200966083,78.2679570974043,48.40882268987048,0.47397360703812313,0.5,0.7916666666666666,NaN,0.625,0.75
2023,reg_1x,injured,RB,38,45.69960645183378,68.63705105830289,42.890051859762515,0.3962915272782708,0.5833333333333334,0.75,0.9166666666666666,0.631578947368421,0.8157894736842105
2023,reg_1x,injured,TE,26,19.089492048611632,27.9939073415457,19.089492048611632,0.2370596791407172,0.5833333333333334,0.9583333333333334,NaN,0.7692307692307693,0.8846153846153846
2023,reg_1x,injured,WR,33,29.279745340250056,44.73609977390873,27.94304271760343,0.5399858306595178,0.75,0.75,NaN,0.696969696969697,0.8484848484848485
2023,reg_1x,injured,ALL,129,38.20311425558903,59.810183315262144,35.6383837185399,0.48562338442350617,0.3333333333333333,0.375,0.5833333333333334,0.6744186046511628,0.8217054263565892
2023,reg_1x,all,QB,63,75.98389181571908,101.1958882828071,6.412407524262647,0.6107910906298003,0.5833333333333334,0.7083333333333334,0.75,0.4603174603174603,0.6507936507936508
2023,reg_1x,all,RB,117,52.074341939631104,73.77308154689715,7.044446076459069,0.6210664201651971,0.3333333333333333,0.5416666666666666,0.6944444444444444,0.5470085470085471,0.7692307692307693
2023,reg_1x,all,TE,96,29.506625687411496,40.92122960957493,3.680161265491749,0.742853281783568,0.5833333333333334,0.75,0.6944444444444444,0.5729166666666666,0.8020833333333334
2023,reg_1x,all,WR,166,38.20979984714533,50.05850875913761,9.82640135793399,0.8057790330862988,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.46987951807228917,0.8192771084337349
2023,reg_1x,all,ALL,442,45.37363355643614,64.84676202899777,7.268461474838254,0.7125044001305622,0.16666666666666666,0.4166666666666667,0.4444444444444444,0.5113122171945701,0.7782805429864253
2023,reg_2x,healthy,QB,31,98.141627260907,119.63868542755621,-36.35025414718789,0.27903225806451615,0.5833333333333334,0.7916666666666666,NaN,0.25806451612903225,0.5483870967741935
2023,reg_2x,healthy,RB,79,54.63789285050693,75.58571246997721,-9.933636982692972,0.6141468728623518,0.3333333333333333,0.5833333333333334,0.75,0.5189873417721519,0.759493670886076
2023,reg_2x,healthy,TE,70,33.08671232667806,44.45521316545211,-1.8868666140067505,0.6917975995739939,0.5833333333333334,0.75,0.6944444444444444,0.5285714285714286,0.7714285714285715
2023,reg_2x,healthy,WR,133,40.25891437802246,51.145684564820364,5.410578368771197,0.7800603189436871,0.5833333333333334,0.6666666666666666,0.8611111111111112,0.40601503759398494,0.8120300751879699
